date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2007-06-01,24.21,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-07-01,24.87,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-08-01,24.56,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-09-01,24.99,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-10-01,25.21,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-11-01,25.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2007-12-01,26.05,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-01-01,26.16,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-02-01,26.12,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-03-01,25.98,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-04-01,26.23,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-05-01,26.07,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-06-01,25.53,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-07-01,26.06,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-08-01,25.84,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-09-01,25.59,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-10-01,25.47,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-11-01,26.06,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2008-12-01,26.35,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-01-01,26.45,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-02-01,26.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-03-01,26.76,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-04-01,27.14,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-05-01,26.35,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-06-01,25.64,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-07-01,25.65,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-08-01,25.67,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-09-01,25.58,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-10-01,25.55,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-11-01,25.54,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2009-12-01,25.9,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-01-01,25.98,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-02-01,25.77,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-03-01,25.74,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-04-01,26.15,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-05-01,25.98,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-06-01,25.64,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-07-01,25.82,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-08-01,25.74,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-09-01,25.67,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-10-01,25.61,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-11-01,25.95,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2010-12-01,26.18,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-01-01,26.39,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-02-01,26.19,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-03-01,25.97,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-04-01,26.08,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-05-01,25.63,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-06-01,25.7,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-07-01,25.3,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-08-01,25.2,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-09-01,25.53,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-10-01,25.4,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-11-01,25.27,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2011-12-01,25.7,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-01-01,25.91,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-02-01,25.68,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-03-01,25.43,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-04-01,25.59,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-05-01,25.41,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-06-01,25.7,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-07-01,25.5,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-08-01,25.57,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-09-01,25.86,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-10-01,25.7,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-11-01,25.93,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2012-12-01,26.7,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-01-01,26.79,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-02-01,27.08,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-03-01,27.11,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-04-01,27.1,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-05-01,27.04,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-06-01,27.27,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-07-01,27.18,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-08-01,27.0,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-09-01,27.65,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-10-01,27.56,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-11-01,27.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2013-12-01,28.03,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-01-01,27.88,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-02-01,27.78,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-03-01,28.25,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-04-01,28.18,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-05-01,28.02,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-06-01,28.29,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-07-01,28.33,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-08-01,28.1,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-09-01,28.6,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-10-01,28.57,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-11-01,28.74,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2014-12-01,28.79,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-01-01,29.1,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-02-01,29.28,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-03-01,29.42,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-04-01,29.57,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-05-01,29.54,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-06-01,29.43,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-07-01,29.88,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-08-01,30.08,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-09-01,29.96,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-10-01,29.96,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-11-01,30.19,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2015-12-01,30.13,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-01-01,30.93,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-02-01,31.22,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-03-01,31.22,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-04-01,31.17,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-05-01,31.0,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-06-01,30.57,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-07-01,30.49,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-08-01,30.25,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-09-01,30.2,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-10-01,30.48,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-11-01,30.63,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2016-12-01,30.86,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-01-01,30.9,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-02-01,31.01,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-03-01,30.58,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-04-01,30.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-05-01,30.13,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-06-01,29.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-07-01,29.8,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-08-01,29.83,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-09-01,30.12,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-10-01,30.13,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-11-01,30.31,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2017-12-01,30.87,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-01-01,30.97,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-02-01,30.71,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-03-01,31.02,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-04-01,30.89,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-05-01,30.84,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-06-01,30.55,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-07-01,30.74,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-08-01,31.07,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-09-01,31.16,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-10-01,31.59,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-11-01,31.88,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2018-12-01,32.5,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-01-01,32.33,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-02-01,32.54,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-03-01,32.73,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-04-01,32.46,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-05-01,32.15,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-06-01,31.69,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-07-01,32.01,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-08-01,32.08,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-09-01,32.41,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-10-01,32.65,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-11-01,32.77,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2019-12-01,33.91,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-01-01,33.58,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-02-01,33.72,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-03-01,33.85,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-04-01,34.6,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-05-01,33.66,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-06-01,33.07,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-07-01,33.54,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-08-01,33.61,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-09-01,33.84,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-10-01,33.58,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-11-01,33.41,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2020-12-01,33.66,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-01-01,33.41,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-02-01,33.09,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-03-01,33.31,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-04-01,33.66,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-05-01,33.76,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-06-01,33.78,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-07-01,33.8,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-08-01,33.97,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
2021-09-01,34.69,2023-01-21,2023-01-21,Colorado,SMU08000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Colorado,M,$ per Hour,NSA
