realtime_start,realtime_end,date,value,id,title,state,frequency_short,units_short,"seasonal_adjustment_short"
2023-01-20,2023-01-20,2015-10-01,5.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2015-11-01,4.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2015-12-01,4.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-01-01,5.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-02-01,5.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-03-01,5.3,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-04-01,4.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-05-01,4.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-06-01,5.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-07-01,5.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-08-01,4.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-09-01,4.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-10-01,4.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-11-01,3.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2016-12-01,4.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-01-01,5.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-02-01,5.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-03-01,4.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-04-01,4.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-05-01,4.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-06-01,4.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-07-01,4.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-08-01,4.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-09-01,4.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-10-01,4.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-11-01,3.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2017-12-01,3.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-01-01,4.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-02-01,4.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-03-01,4.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-04-01,3.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-05-01,3.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-06-01,4.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-07-01,4.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-08-01,3.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-09-01,3.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-10-01,3.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-11-01,3.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2018-12-01,3.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-01-01,4.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-02-01,4.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-03-01,3.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-04-01,3.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-05-01,3.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-06-01,3.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-07-01,3.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-08-01,3.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-09-01,3.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-10-01,3.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-11-01,2.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2019-12-01,2.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-01-01,4.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-02-01,3.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-03-01,4.2,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-04-01,7.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-05-01,11.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-06-01,11.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-07-01,11.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-08-01,9.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-09-01,8.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-10-01,7.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-11-01,7.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2020-12-01,7.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-01-01,8.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-02-01,7.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-03-01,7.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-04-01,6.8,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-05-01,6.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-06-01,6.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-07-01,6.6,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-08-01,6.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-09-01,5.3,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-10-01,5.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-11-01,4.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2021-12-01,4.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-01-01,5.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-02-01,5.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-03-01,4.3,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-04-01,3.7,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-05-01,4.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-06-01,4.1,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-07-01,4.4,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-08-01,4.3,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-09-01,3.9,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-10-01,4.0,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,2022-11-01,3.5,CTURN,"Unemployment Rate in Connecticut",Connecticut,M,"%",NSA
2023-01-20,2023-01-20,1976-01-01,8.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-02-01,8.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-03-01,8.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-04-01,7.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-05-01,7.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-06-01,9.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-07-01,8.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-08-01,9.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-09-01,9.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-10-01,8.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-11-01,8.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1976-12-01,8.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-01-01,9.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-02-01,10.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-03-01,9.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-04-01,8.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-05-01,7.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-06-01,8.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-07-01,7.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-08-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-09-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-10-01,7.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-11-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1977-12-01,6.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-01-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-02-01,8.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-03-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-04-01,6.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-05-01,6.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-06-01,7.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-07-01,7.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-08-01,7.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-09-01,7.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-10-01,6.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-11-01,6.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1978-12-01,6.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-01-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-02-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-03-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-04-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-05-01,6.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-06-01,7.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-07-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-08-01,7.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-09-01,7.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-10-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-11-01,6.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1979-12-01,6.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-01-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-02-01,7.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-03-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-04-01,7.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-05-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-06-01,8.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-07-01,8.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-08-01,8.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-09-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-10-01,7.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-11-01,7.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1980-12-01,6.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-01-01,8.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-02-01,8.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-03-01,8.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-04-01,7.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-05-01,7.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-06-01,7.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-07-01,7.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-08-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-09-01,7.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-10-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-11-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1981-12-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-01-01,9.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-02-01,9.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-03-01,8.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-04-01,8.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-05-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-06-01,8.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-07-01,8.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-08-01,8.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-09-01,8.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-10-01,8.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-11-01,8.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1982-12-01,7.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-01-01,9.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-02-01,9.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-03-01,8.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-04-01,8.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-05-01,7.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-06-01,8.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-07-01,7.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-08-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-09-01,7.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-10-01,7.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-11-01,6.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1983-12-01,6.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-01-01,7.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-02-01,6.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-03-01,6.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-04-01,6.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-05-01,5.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-06-01,6.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-07-01,6.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-08-01,6.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-09-01,6.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-10-01,5.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-11-01,5.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1984-12-01,5.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-01-01,6.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-02-01,6.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-03-01,5.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-04-01,5.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-05-01,5.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-06-01,5.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-07-01,5.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-08-01,5.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-09-01,4.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-10-01,4.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-11-01,3.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1985-12-01,3.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-01-01,4.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-02-01,5.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-03-01,5.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-04-01,4.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-05-01,4.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-06-01,5.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-07-01,4.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-08-01,4.0,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-09-01,3.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-10-01,3.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-11-01,2.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1986-12-01,2.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-01-01,3.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-02-01,3.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-03-01,3.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-04-01,3.1,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-05-01,2.8,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-06-01,3.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-07-01,3.3,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-08-01,2.9,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-09-01,2.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-10-01,2.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-11-01,2.4,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1987-12-01,2.5,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1988-01-01,3.7,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1988-02-01,3.6,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
2023-01-20,2023-01-20,1988-03-01,3.2,DEURN,"Unemployment Rate in Delaware",Delaware,M,"%",NSA
